LabVIEW Measurement,,
Writer_Version,2,
Reader_Version,2,
Separator,Tab,
Decimal_Separator,.,
Multi_Headings,Yes,
X_Columns,No,
Time_Pref,Absolute,
Operator,Student,
Date,10/17/2019,
Time,37:42.2,
***End_of_Header***,,
,,
Channels,1,
Samples,100,
Date,10/17/2019,
Time,37:42.2,
Y_Unit_Label,Volts,
X_Dimension,Time,
X0,0.00E+00,
Delta_X,0.1,
***End_of_Header***,,
X_Value,Voltage,Comment
,-0.24155,
,-0.240578,
,-0.24074,
,-0.239282,
,-0.24398,
,-0.241388,
,-0.239444,
,-0.243818,
,-0.24155,
,-0.240416,
,-0.23993,
,-0.242036,
,-0.241388,
,-0.24074,
,-0.24236,
,-0.242198,
,-0.243332,
,-0.24236,
,-0.24398,
,-0.242198,
,-0.243494,
,-0.238634,
,-0.241712,
,-0.24074,
,-0.24074,
,-0.241226,
,-0.238796,
,-0.242684,
,-0.238148,
,-0.240416,
,-0.240416,
,-0.23993,
,-0.244305,
,-0.241064,
,-0.242198,
,-0.23993,
,-0.239444,
,-0.243818,
,-0.240254,
,-0.238958,
,-0.242036,
,-0.241064,
,-0.24317,
,-0.24074,
,-0.238958,
,-0.240578,
,-0.243008,
,-0.240578,
,-0.24236,
,-0.243332,
,-0.242198,
,-0.242684,
,-0.239606,
,-0.243008,
,-0.24074,
,-0.240578,
,-0.245277,
,-0.241388,
,-0.240902,
,-0.24398,
,-0.242036,
,-0.239444,
,-0.23993,
,-0.242198,
,-0.238472,
,-0.240254,
,-0.23993,
,-0.23993,
,-0.240092,
,-0.239444,
,-0.239282,
,-0.242036,
,-0.242684,
,-0.241064,
,-0.243656,
,-0.2375,
,-0.242522,
,-0.241874,
,-0.242846,
,-0.243656,
,-0.241226,
,-0.239606,
,-0.242036,
,-0.239282,
,-0.241064,
,-0.240416,
,-0.24236,
,-0.241874,
,-0.245277,
,-0.239444,
,-0.242036,
,-0.239768,
,-0.241064,
,-0.238148,
,-0.243818,
,-0.240092,
,-0.24398,
,-0.239606,
,-0.23993,
,-0.240416,
