LabVIEW Measurement,,
Writer_Version,2,
Reader_Version,2,
Separator,Tab,
Decimal_Separator,.,
Multi_Headings,Yes,
X_Columns,No,
Time_Pref,Absolute,
Operator,Student,
Date,10/17/2019,
Time,41:53.6,
***End_of_Header***,,
,,
Channels,1,
Samples,100,
Date,10/17/2019,
Time,41:53.6,
Y_Unit_Label,Volts,
X_Dimension,Time,
X0,0.00E+00,
Delta_X,0.1,
***End_of_Header***,,
X_Value,Voltage,Comment
,-0.751257,
,-0.750123,
,-0.754335,
,-0.754497,
,-0.752067,
,-0.750933,
,-0.751581,
,-0.754011,
,-0.753849,
,-0.749637,
,-0.749799,
,-0.752067,
,-0.750771,
,-0.753525,
,-0.749637,
,-0.750771,
,-0.753363,
,-0.752229,
,-0.750285,
,-0.750771,
,-0.752229,
,-0.754659,
,-0.752553,
,-0.751419,
,-0.749151,
,-0.754497,
,-0.753687,
,-0.749151,
,-0.751743,
,-0.752391,
,-0.751743,
,-0.751095,
,-0.752553,
,-0.750285,
,-0.748503,
,-0.754173,
,-0.750447,
,-0.752391,
,-0.752229,
,-0.749475,
,-0.751905,
,-0.752553,
,-0.752391,
,-0.752715,
,-0.752715,
,-0.750933,
,-0.749475,
,-0.750123,
,-0.749799,
,-0.753201,
,-0.751095,
,-0.751743,
,-0.752877,
,-0.751095,
,-0.754335,
,-0.751905,
,-0.750285,
,-0.754497,
,-0.749961,
,-0.751257,
,-0.750285,
,-0.754497,
,-0.750447,
,-0.751419,
,-0.754983,
,-0.748665,
,-0.753687,
,-0.751581,
,-0.749475,
,-0.752391,
,-0.752553,
,-0.751095,
,-0.752391,
,-0.754497,
,-0.754497,
,-0.752877,
,-0.750285,
,-0.750285,
,-0.753525,
,-0.750447,
,-0.753363,
,-0.753039,
,-0.752553,
,-0.751095,
,-0.752553,
,-0.752229,
,-0.754173,
,-0.749475,
,-0.752067,
,-0.748665,
,-0.750123,
,-0.749799,
,-0.751257,
,-0.751257,
,-0.749475,
,-0.751581,
,-0.751257,
,-0.751905,
,-0.751581,
,-0.750933,
