LabVIEW Measurement,,
Writer_Version,2,
Reader_Version,2,
Separator,Tab,
Decimal_Separator,.,
Multi_Headings,Yes,
X_Columns,No,
Time_Pref,Absolute,
Operator,Student,
Date,10/17/2019,
Time,36:25.8,
***End_of_Header***,,
,,
Channels,1,
Samples,100,
Date,10/17/2019,
Time,36:25.8,
Y_Unit_Label,Volts,
X_Dimension,Time,
X0,0.00E+00,
Delta_X,0.1,
***End_of_Header***,,
X_Value,Voltage,Comment
,-0.080019,
,-0.082287,
,-0.081801,
,-0.083259,
,-0.079209,
,-0.080505,
,-0.082287,
,-0.079209,
,-0.083907,
,-0.078399,
,-0.081153,
,-0.081315,
,-0.079209,
,-0.084231,
,-0.083745,
,-0.078561,
,-0.082611,
,-0.080667,
,-0.082287,
,-0.082449,
,-0.081477,
,-0.079209,
,-0.082287,
,-0.080505,
,-0.080667,
,-0.079371,
,-0.082773,
,-0.081963,
,-0.078399,
,-0.080505,
,-0.080505,
,-0.081801,
,-0.080829,
,-0.081801,
,-0.081477,
,-0.079209,
,-0.080505,
,-0.083907,
,-0.082935,
,-0.077265,
,-0.084069,
,-0.081801,
,-0.080829,
,-0.080019,
,-0.079533,
,-0.080019,
,-0.082125,
,-0.080181,
,-0.083097,
,-0.078561,
,-0.079695,
,-0.084718,
,-0.080829,
,-0.080343,
,-0.080181,
,-0.082125,
,-0.080181,
,-0.078237,
,-0.081639,
,-0.080505,
,-0.082125,
,-0.080343,
,-0.082287,
,-0.080991,
,-0.080505,
,-0.082773,
,-0.081315,
,-0.081963,
,-0.081963,
,-0.081963,
,-0.084556,
,-0.077751,
,-0.081963,
,-0.077913,
,-0.081801,
,-0.078561,
,-0.080829,
,-0.081801,
,-0.079695,
,-0.080505,
,-0.077913,
,-0.079695,
,-0.083097,
,-0.079047,
,-0.080991,
,-0.079371,
,-0.080019,
,-0.080667,
,-0.084069,
,-0.081963,
,-0.080991,
,-0.081801,
,-0.080829,
,-0.081477,
,-0.080991,
,-0.077751,
,-0.079695,
,-0.079857,
,-0.081639,
,-0.081315,
