LabVIEW Measurement,,
Writer_Version,2,
Reader_Version,2,
Separator,Tab,
Decimal_Separator,.,
Multi_Headings,Yes,
X_Columns,No,
Time_Pref,Absolute,
Operator,Student,
Date,10/17/2019,
Time,15:38.4,
***End_of_Header***,,
,,
Channels,1,
Samples,100,
Date,10/17/2019,
Time,15:38.4,
Y_Unit_Label,Volts,
X_Dimension,Time,
X0,0.00E+00,
Delta_X,0.1,
***End_of_Header***,,
X_Value,Voltage,Comment
,-0.005815,
,0.0018,
,-0.006301,
,-0.01019,
,-0.010028,
,-0.004681,
,-0.001603,
,-0.005329,
,-0.005329,
,-0.005815,
,-0.002899,
,-0.005167,
,-0.011,
,-0.005005,
,-0.005653,
,-0.005977,
,-0.005653,
,-0.011648,
,-0.006625,
,-0.005491,
,-0.005815,
,-0.005167,
,0.000179,
,-0.005653,
,-0.021045,
,-0.009056,
,-0.009542,
,-0.006625,
,-0.004681,
,-0.007921,
,-0.006949,
,-0.005167,
,-0.007111,
,-0.011,
,-0.010028,
,0.001962,
,-0.007759,
,-0.009704,
,-0.004033,
,-0.004357,
,-0.005815,
,-0.001441,
,-0.004519,
,-0.007597,
,-0.005653,
,-0.004843,
,-0.008245,
,-0.003709,
,-0.005167,
,-0.010028,
,-0.003547,
,-0.007759,
,-0.003223,
,-0.005653,
,-0.003061,
,-0.005977,
,-0.009218,
,-0.008245,
,-0.006463,
,-0.007921,
,0.003258,
,-0.007111,
,-0.005653,
,-0.005167,
,-0.004843,
,-0.006139,
,-0.006949,
,-0.007759,
,-0.003061,
,-0.008245,
,-0.004519,
,-0.005815,
,-0.01262,
,-0.004195,
,-0.007435,
,-0.003547,
,-0.006625,
,-0.006625,
,-0.008569,
,-0.005167,
,-0.007111,
,-0.008407,
,-0.006949,
,-0.005167,
,-0.007273,
,-0.004033,
,-0.009218,
,-0.005653,
,-0.006139,
,-0.005653,
,-0.007273,
,-0.006301,
,-0.006463,
,-0.007759,
,-0.005653,
,-0.004357,
,-0.003547,
,-0.006949,
,-0.006787,
,-0.006301,
