LabVIEW Measurement,,
Writer_Version,2,
Reader_Version,2,
Separator,Tab,
Decimal_Separator,.,
Multi_Headings,Yes,
X_Columns,No,
Time_Pref,Absolute,
Operator,Student,
Date,10/17/2019,
Time,59:51.2,
***End_of_Header***,,
,,
Channels,1,
Samples,100,
Date,10/17/2019,
Time,59:51.2,
Y_Unit_Label,Volts,
X_Dimension,Time,
X0,0.00E+00,
Delta_X,0.1,
***End_of_Header***,,
X_Value,Voltage,Comment
,1.292591,
,1.292591,
,1.291295,
,1.291943,
,1.292267,
,1.292915,
,1.292591,
,1.291133,
,1.292753,
,1.293725,
,1.295507,
,1.294211,
,1.291619,
,1.292915,
,1.293239,
,1.294211,
,1.292267,
,1.292915,
,1.291457,
,1.293239,
,1.294697,
,1.293563,
,1.293077,
,1.292105,
,1.295021,
,1.292429,
,1.290323,
,1.292267,
,1.287731,
,1.293725,
,1.295345,
,1.292429,
,1.292915,
,1.292267,
,1.292591,
,1.293077,
,1.290161,
,1.293401,
,1.291133,
,1.295993,
,1.292429,
,1.290323,
,1.292267,
,1.292267,
,1.292429,
,1.289351,
,1.292915,
,1.292429,
,1.293725,
,1.294049,
,1.292105,
,1.292915,
,1.293887,
,1.291295,
,1.292267,
,1.293401,
,1.291619,
,1.292753,
,1.293239,
,1.293887,
,1.291943,
,1.290809,
,1.290647,
,1.289027,
,1.289837,
,1.290485,
,1.290485,
,1.291619,
,1.294049,
,1.291781,
,1.288865,
,1.295669,
,1.291295,
,1.288865,
,1.292753,
,1.290809,
,1.291781,
,1.294211,
,1.293077,
,1.292915,
,1.291457,
,1.291295,
,1.291781,
,1.293563,
,1.292591,
,1.292429,
,1.291619,
,1.291781,
,1.294373,
,1.293563,
,1.291619,
,1.290647,
,1.293887,
,1.295021,
,1.291457,
,1.291619,
,1.295021,
,1.294859,
,1.290323,
,1.290971,
