LabVIEW Measurement,,
Writer_Version,2,
Reader_Version,2,
Separator,Tab,
Decimal_Separator,.,
Multi_Headings,Yes,
X_Columns,No,
Time_Pref,Absolute,
Operator,Student,
Date,10/17/2019,
Time,40:31.7,
***End_of_Header***,,
,,
Channels,1,
Samples,100,
Date,10/17/2019,
Time,40:31.7,
Y_Unit_Label,Volts,
X_Dimension,Time,
X0,0.00E+00,
Delta_X,0.1,
***End_of_Header***,,
X_Value,Voltage,Comment
,-0.581463,
,-0.580166,
,-0.578546,
,-0.580815,
,-0.57806,
,-0.577898,
,-0.580328,
,-0.578384,
,-0.57725,
,-0.580652,
,-0.579356,
,-0.581949,
,-0.57806,
,-0.57968,
,-0.581463,
,-0.57887,
,-0.577898,
,-0.579356,
,-0.575468,
,-0.581463,
,-0.579032,
,-0.579518,
,-0.580328,
,-0.57968,
,-0.580166,
,-0.580977,
,-0.579194,
,-0.580815,
,-0.580004,
,-0.578546,
,-0.580004,
,-0.576764,
,-0.576926,
,-0.578546,
,-0.579842,
,-0.577412,
,-0.58049,
,-0.582435,
,-0.577736,
,-0.581787,
,-0.57806,
,-0.57887,
,-0.57968,
,-0.579356,
,-0.578384,
,-0.582111,
,-0.580977,
,-0.578222,
,-0.580004,
,-0.581139,
,-0.577088,
,-0.579194,
,-0.57968,
,-0.57887,
,-0.578546,
,-0.577736,
,-0.580652,
,-0.580004,
,-0.579842,
,-0.582597,
,-0.581949,
,-0.581139,
,-0.57968,
,-0.577736,
,-0.577736,
,-0.580815,
,-0.578708,
,-0.57968,
,-0.578222,
,-0.578546,
,-0.58049,
,-0.582273,
,-0.580004,
,-0.579518,
,-0.575468,
,-0.578546,
,-0.576764,
,-0.580652,
,-0.58049,
,-0.580328,
,-0.582597,
,-0.577574,
,-0.578222,
,-0.581139,
,-0.580166,
,-0.575954,
,-0.580328,
,-0.57887,
,-0.577898,
,-0.577736,
,-0.576764,
,-0.578708,
,-0.576278,
,-0.578546,
,-0.577898,
,-0.579518,
,-0.575144,
,-0.57887,
,-0.576926,
,-0.576926,
