LabVIEW Measurement,,
Writer_Version,2,
Reader_Version,2,
Separator,Tab,
Decimal_Separator,.,
Multi_Headings,Yes,
X_Columns,No,
Time_Pref,Absolute,
Operator,Student,
Date,10/17/2019,
Time,18:39.6,
***End_of_Header***,,
,,
Channels,1,
Samples,100,
Date,10/17/2019,
Time,18:39.6,
Y_Unit_Label,Volts,
X_Dimension,Time,
X0,0.00E+00,
Delta_X,0.1,
***End_of_Header***,,
X_Value,Voltage,Comment
,-0.058309,
,-0.061549,
,-0.059119,
,-0.058633,
,-0.061387,
,-0.055716,
,-0.057013,
,-0.060091,
,-0.057013,
,-0.058309,
,-0.058957,
,-0.058147,
,-0.060577,
,-0.058471,
,-0.058309,
,-0.061549,
,-0.057985,
,-0.057175,
,-0.057175,
,-0.058795,
,-0.056689,
,-0.05604,
,-0.059281,
,-0.056527,
,-0.058633,
,-0.057175,
,-0.05604,
,-0.059929,
,-0.060091,
,-0.058795,
,-0.058147,
,-0.060415,
,-0.059443,
,-0.056851,
,-0.058309,
,-0.057823,
,-0.060253,
,-0.058471,
,-0.061549,
,-0.059119,
,-0.057661,
,-0.060091,
,-0.059443,
,-0.059767,
,-0.058633,
,-0.060091,
,-0.058795,
,-0.057337,
,-0.05442,
,-0.057985,
,-0.056365,
,-0.060739,
,-0.05523,
,-0.060577,
,-0.057823,
,-0.058471,
,-0.058957,
,-0.057175,
,-0.057337,
,-0.056689,
,-0.059119,
,-0.057499,
,-0.05604,
,-0.059119,
,-0.058309,
,-0.058633,
,-0.059767,
,-0.057337,
,-0.059605,
,-0.054258,
,-0.057985,
,-0.061225,
,-0.057985,
,-0.058471,
,-0.056203,
,-0.059929,
,-0.056365,
,-0.059767,
,-0.059119,
,-0.060253,
,-0.058147,
,-0.060577,
,-0.058633,
,-0.059281,
,-0.057661,
,-0.059605,
,-0.060091,
,-0.060253,
,-0.057661,
,-0.060577,
,-0.060577,
,-0.060901,
,-0.058795,
,-0.061063,
,-0.060415,
,-0.059767,
,-0.059605,
,-0.058633,
,-0.059281,
,-0.058633,
