 ,,
Writer_Version,2,
Reader_Version,2,
Separator,Tab,
Decimal_Separator,.,
Multi_Headings,Yes,
X_Columns,No,
Time_Pref,Absolute,
Operator,Student,
Date,10/17/2019,
Time,56:34.5,
***End_of_Header***,,
,,
Channels,1,
Samples,100,
Date,10/17/2019,
Time,56:34.5,
Y_Unit_Label,Volts,
X_Dimension,Time,
X0,0.00E+00,
Delta_X,0.1,
***End_of_Header***,,
X_Value,Voltage,Comment
,1.302798,
,1.302636,
,1.304418,
,1.301502,
,1.305066,
,1.30458,
,1.303284,
,1.300368,
,1.30296,
,1.304094,
,1.301826,
,1.302798,
,1.305228,
,1.300854,
,1.304904,
,1.303932,
,1.30296,
,1.30296,
,1.30215,
,1.30215,
,1.301178,
,1.304256,
,1.30458,
,1.304742,
,1.305877,
,1.303284,
,1.301826,
,1.302312,
,1.304418,
,1.304094,
,1.298748,
,1.303446,
,1.301988,
,1.301502,
,1.303608,
,1.301178,
,1.301988,
,1.298586,
,1.305877,
,1.30296,
,1.299396,
,1.303122,
,1.303446,
,1.301016,
,1.303446,
,1.30296,
,1.30377,
,1.30053,
,1.301178,
,1.302636,
,1.302798,
,1.304418,
,1.30053,
,1.301178,
,1.304904,
,1.303284,
,1.301502,
,1.30215,
,1.306525,
,1.301016,
,1.30053,
,1.303122,
,1.301664,
,1.307011,
,1.300368,
,1.30458,
,1.299072,
,1.305715,
,1.301502,
,1.300854,
,1.306525,
,1.300368,
,1.303608,
,1.301502,
,1.303932,
,1.301988,
,1.301988,
,1.304094,
,1.30377,
,1.305391,
,1.304256,
,1.30296,
,1.305553,
,1.302312,
,1.30458,
,1.301502,
,1.301664,
,1.301664,
,1.305553,
,1.303122,
,1.29972,
,1.307173,
,1.30215,
,1.303932,
,1.302636,
,1.29972,
,1.301988,
,1.302474,
,1.306201,
,1.300368,
